model,kind,uid,source,harmful,split,role,design,n_tokens,content_tokens,t_inst,t_post_inst,slot_is_fixed
qwen2.5-7b,transfer,fc743905a087,c4,False,train,user,fixed_slot,68,40,62,67,True
qwen2.5-7b,transfer,fc743905a087,c4,False,train,tool,fixed_slot,76,40,66,75,True
qwen2.5-7b,transfer,fc743905a087,c4,False,train,assistant,fixed_slot,68,40,62,67,True
qwen2.5-7b,transfer,fc743905a087,c4,False,train,system,natural_slot,57,40,42,56,False
qwen2.5-7b,transfer,fc743905a087,c4,False,train,user,natural_slot,59,40,53,58,False
qwen2.5-7b,transfer,fc743905a087,c4,False,train,tool,natural_slot,84,40,74,83,False
qwen2.5-7b,transfer,fc743905a087,c4,False,train,assistant,natural_slot,68,40,62,67,False
qwen2.5-7b,transfer,e0a3e3b4d631,c4,False,train,system,fixed_slot,74,57,59,73,False
qwen2.5-7b,transfer,e0a3e3b4d631,c4,False,train,user,fixed_slot,85,57,79,84,True
qwen2.5-7b,transfer,e0a3e3b4d631,c4,False,train,tool,fixed_slot,93,57,83,92,True
qwen2.5-7b,transfer,e0a3e3b4d631,c4,False,train,assistant,fixed_slot,85,57,79,84,True
qwen2.5-7b,transfer,e0a3e3b4d631,c4,False,train,system,natural_slot,74,57,59,73,False
qwen2.5-7b,transfer,e0a3e3b4d631,c4,False,train,user,natural_slot,76,57,70,75,False
qwen2.5-7b,transfer,e0a3e3b4d631,c4,False,train,tool,natural_slot,101,57,91,100,False
qwen2.5-7b,transfer,e0a3e3b4d631,c4,False,train,assistant,natural_slot,85,57,79,84,False
qwen2.5-7b,transfer,44a18a45a70c,c4,False,train,system,fixed_slot,81,64,66,80,False
qwen2.5-7b,transfer,44a18a45a70c,c4,False,train,user,fixed_slot,92,64,86,91,True
qwen2.5-7b,transfer,44a18a45a70c,c4,False,train,tool,fixed_slot,101,64,90,100,True
qwen2.5-7b,transfer,44a18a45a70c,c4,False,train,assistant,fixed_slot,92,64,86,91,True
qwen2.5-7b,transfer,44a18a45a70c,c4,False,train,system,natural_slot,81,64,66,80,False
qwen2.5-7b,transfer,44a18a45a70c,c4,False,train,user,natural_slot,83,64,77,82,False
qwen2.5-7b,transfer,44a18a45a70c,c4,False,train,tool,natural_slot,109,64,98,108,False
qwen2.5-7b,transfer,44a18a45a70c,c4,False,train,assistant,natural_slot,92,64,86,91,False
qwen2.5-7b,transfer,5522878329e4,c4,False,train,system,fixed_slot,89,72,74,88,False
qwen2.5-7b,transfer,5522878329e4,c4,False,train,user,fixed_slot,100,72,94,99,True
qwen2.5-7b,transfer,5522878329e4,c4,False,train,tool,fixed_slot,109,72,98,108,True
qwen2.5-7b,transfer,5522878329e4,c4,False,train,assistant,fixed_slot,100,72,94,99,True
qwen2.5-7b,transfer,5522878329e4,c4,False,train,system,natural_slot,89,72,74,88,False
qwen2.5-7b,transfer,5522878329e4,c4,False,train,user,natural_slot,91,72,85,90,False
qwen2.5-7b,transfer,5522878329e4,c4,False,train,tool,natural_slot,117,72,106,116,False
qwen2.5-7b,transfer,5522878329e4,c4,False,train,assistant,natural_slot,100,72,94,99,False
qwen2.5-7b,transfer,1b67419dc4e4,c4,False,test,system,fixed_slot,48,31,33,47,False
qwen2.5-7b,transfer,1b67419dc4e4,c4,False,test,user,fixed_slot,59,31,53,58,True
qwen2.5-7b,transfer,1b67419dc4e4,c4,False,test,tool,fixed_slot,67,31,57,66,True
qwen2.5-7b,transfer,1b67419dc4e4,c4,False,test,assistant,fixed_slot,59,31,53,58,True
qwen2.5-7b,transfer,1b67419dc4e4,c4,False,test,system,natural_slot,48,31,33,47,False
qwen2.5-7b,transfer,1b67419dc4e4,c4,False,test,user,natural_slot,50,31,44,49,False
qwen2.5-7b,transfer,1b67419dc4e4,c4,False,test,tool,natural_slot,75,31,65,74,False
qwen2.5-7b,transfer,1b67419dc4e4,c4,False,test,assistant,natural_slot,59,31,53,58,False
qwen2.5-7b,transfer,b3752fcc6710,c4,False,train,system,fixed_slot,96,79,81,95,False
qwen2.5-7b,transfer,b3752fcc6710,c4,False,train,user,fixed_slot,107,79,101,106,True
qwen2.5-7b,transfer,b3752fcc6710,c4,False,train,tool,fixed_slot,115,79,105,114,True
qwen2.5-7b,transfer,b3752fcc6710,c4,False,train,assistant,fixed_slot,107,79,101,106,True
qwen2.5-7b,transfer,b3752fcc6710,c4,False,train,system,natural_slot,96,79,81,95,False
qwen2.5-7b,transfer,b3752fcc6710,c4,False,train,user,natural_slot,98,79,92,97,False
qwen2.5-7b,transfer,b3752fcc6710,c4,False,train,tool,natural_slot,123,79,113,122,False
qwen2.5-7b,transfer,b3752fcc6710,c4,False,train,assistant,natural_slot,107,79,101,106,False
qwen2.5-7b,transfer,f32a4b894394,c4,False,train,system,fixed_slot,85,68,70,84,False
qwen2.5-7b,transfer,f32a4b894394,c4,False,train,user,fixed_slot,96,68,90,95,True
qwen2.5-7b,transfer,f32a4b894394,c4,False,train,tool,fixed_slot,105,68,94,104,True
qwen2.5-7b,transfer,f32a4b894394,c4,False,train,assistant,fixed_slot,96,68,90,95,True
qwen2.5-7b,transfer,f32a4b894394,c4,False,train,system,natural_slot,85,68,70,84,False
qwen2.5-7b,transfer,f32a4b894394,c4,False,train,user,natural_slot,87,68,81,86,False
qwen2.5-7b,transfer,f32a4b894394,c4,False,train,tool,natural_slot,113,68,102,112,False
qwen2.5-7b,transfer,f32a4b894394,c4,False,train,assistant,natural_slot,96,68,90,95,False
qwen2.5-7b,transfer,46afdb645f25,c4,False,train,system,fixed_slot,60,43,45,59,False
qwen2.5-7b,transfer,46afdb645f25,c4,False,train,user,fixed_slot,71,43,65,70,True
qwen2.5-7b,transfer,46afdb645f25,c4,False,train,tool,fixed_slot,79,43,69,78,True
qwen2.5-7b,transfer,46afdb645f25,c4,False,train,assistant,fixed_slot,71,43,65,70,True
qwen2.5-7b,transfer,46afdb645f25,c4,False,train,system,natural_slot,60,43,45,59,False
qwen2.5-7b,transfer,46afdb645f25,c4,False,train,user,natural_slot,62,43,56,61,False
qwen2.5-7b,transfer,46afdb645f25,c4,False,train,tool,natural_slot,87,43,77,86,False
qwen2.5-7b,transfer,46afdb645f25,c4,False,train,assistant,natural_slot,71,43,65,70,False
qwen2.5-7b,transfer,2e178187fc79,c4,False,test,system,fixed_slot,86,69,71,85,False
qwen2.5-7b,transfer,2e178187fc79,c4,False,test,user,fixed_slot,97,69,91,96,True
qwen2.5-7b,transfer,2e178187fc79,c4,False,test,tool,fixed_slot,106,69,95,105,True
qwen2.5-7b,transfer,2e178187fc79,c4,False,test,assistant,fixed_slot,97,69,91,96,True
qwen2.5-7b,transfer,2e178187fc79,c4,False,test,system,natural_slot,86,69,71,85,False
qwen2.5-7b,transfer,2e178187fc79,c4,False,test,user,natural_slot,88,69,82,87,False
qwen2.5-7b,transfer,2e178187fc79,c4,False,test,tool,natural_slot,114,69,103,113,False
qwen2.5-7b,transfer,2e178187fc79,c4,False,test,assistant,natural_slot,97,69,91,96,False
qwen2.5-7b,transfer,23117fc5988f,c4,False,test,system,fixed_slot,73,56,58,72,False
qwen2.5-7b,transfer,23117fc5988f,c4,False,test,user,fixed_slot,84,56,78,83,True
qwen2.5-7b,transfer,23117fc5988f,c4,False,test,tool,fixed_slot,92,56,82,91,True
qwen2.5-7b,transfer,23117fc5988f,c4,False,test,assistant,fixed_slot,84,56,78,83,True
qwen2.5-7b,transfer,23117fc5988f,c4,False,test,system,natural_slot,73,56,58,72,False
qwen2.5-7b,transfer,23117fc5988f,c4,False,test,user,natural_slot,75,56,69,74,False
qwen2.5-7b,transfer,23117fc5988f,c4,False,test,tool,natural_slot,100,56,90,99,False
qwen2.5-7b,transfer,23117fc5988f,c4,False,test,assistant,natural_slot,84,56,78,83,False
qwen2.5-7b,transfer,e6ee4da6a878,c4,False,train,system,fixed_slot,114,97,99,113,False
qwen2.5-7b,transfer,e6ee4da6a878,c4,False,train,user,fixed_slot,125,97,119,124,True
qwen2.5-7b,transfer,e6ee4da6a878,c4,False,train,tool,fixed_slot,134,97,123,133,True
qwen2.5-7b,transfer,e6ee4da6a878,c4,False,train,assistant,fixed_slot,125,97,119,124,True
qwen2.5-7b,transfer,e6ee4da6a878,c4,False,train,system,natural_slot,114,97,99,113,False
qwen2.5-7b,transfer,e6ee4da6a878,c4,False,train,user,natural_slot,116,97,110,115,False
qwen2.5-7b,transfer,e6ee4da6a878,c4,False,train,tool,natural_slot,142,97,131,141,False
qwen2.5-7b,transfer,e6ee4da6a878,c4,False,train,assistant,natural_slot,125,97,119,124,False
qwen2.5-7b,transfer,ace16899552a,c4,False,train,system,fixed_slot,58,41,43,57,False
qwen2.5-7b,transfer,ace16899552a,c4,False,train,user,fixed_slot,69,41,63,68,True
qwen2.5-7b,transfer,ace16899552a,c4,False,train,tool,fixed_slot,77,41,67,76,True
qwen2.5-7b,transfer,ace16899552a,c4,False,train,assistant,fixed_slot,69,41,63,68,True
qwen2.5-7b,transfer,ace16899552a,c4,False,train,system,natural_slot,58,41,43,57,False
qwen2.5-7b,transfer,ace16899552a,c4,False,train,user,natural_slot,60,41,54,59,False
qwen2.5-7b,transfer,ace16899552a,c4,False,train,tool,natural_slot,85,41,75,84,False
qwen2.5-7b,transfer,ace16899552a,c4,False,train,assistant,natural_slot,69,41,63,68,False
qwen2.5-7b,transfer,7be69fecd522,c4,False,train,system,fixed_slot,83,66,68,82,False
qwen2.5-7b,transfer,7be69fecd522,c4,False,train,user,fixed_slot,94,66,88,93,True
qwen2.5-7b,transfer,7be69fecd522,c4,False,train,tool,fixed_slot,102,66,92,101,True
qwen2.5-7b,transfer,7be69fecd522,c4,False,train,assistant,fixed_slot,94,66,88,93,True
qwen2.5-7b,transfer,7be69fecd522,c4,False,train,system,natural_slot,83,66,68,82,False
qwen2.5-7b,transfer,7be69fecd522,c4,False,train,user,natural_slot,85,66,79,84,False
qwen2.5-7b,transfer,7be69fecd522,c4,False,train,tool,natural_slot,110,66,100,109,False
qwen2.5-7b,transfer,7be69fecd522,c4,False,train,assistant,natural_slot,94,66,88,93,False
qwen2.5-7b,transfer,cfa255603abe,c4,False,test,system,fixed_slot,94,77,79,93,False
qwen2.5-7b,transfer,cfa255603abe,c4,False,test,user,fixed_slot,105,77,99,104,True
qwen2.5-7b,transfer,cfa255603abe,c4,False,test,tool,fixed_slot,114,77,103,113,True
qwen2.5-7b,transfer,cfa255603abe,c4,False,test,assistant,fixed_slot,105,77,99,104,True
qwen2.5-7b,transfer,cfa255603abe,c4,False,test,system,natural_slot,94,77,79,93,False
qwen2.5-7b,transfer,cfa255603abe,c4,False,test,user,natural_slot,96,77,90,95,False
qwen2.5-7b,transfer,cfa255603abe,c4,False,test,tool,natural_slot,122,77,111,121,False
qwen2.5-7b,transfer,cfa255603abe,c4,False,test,assistant,natural_slot,105,77,99,104,False
qwen2.5-7b,transfer,e6a32029c862,c4,False,train,system,fixed_slot,89,72,74,88,False
qwen2.5-7b,transfer,e6a32029c862,c4,False,train,user,fixed_slot,100,72,94,99,True
qwen2.5-7b,transfer,e6a32029c862,c4,False,train,tool,fixed_slot,109,72,98,108,True
qwen2.5-7b,transfer,e6a32029c862,c4,False,train,assistant,fixed_slot,100,72,94,99,True
qwen2.5-7b,transfer,e6a32029c862,c4,False,train,system,natural_slot,89,72,74,88,False
qwen2.5-7b,transfer,e6a32029c862,c4,False,train,user,natural_slot,91,72,85,90,False
qwen2.5-7b,transfer,e6a32029c862,c4,False,train,tool,natural_slot,117,72,106,116,False
qwen2.5-7b,transfer,e6a32029c862,c4,False,train,assistant,natural_slot,100,72,94,99,False
qwen2.5-7b,transfer,f55d99ed0374,c4,False,train,system,fixed_slot,82,65,67,81,False
qwen2.5-7b,transfer,f55d99ed0374,c4,False,train,user,fixed_slot,93,65,87,92,True
qwen2.5-7b,transfer,f55d99ed0374,c4,False,train,tool,fixed_slot,102,65,91,101,True
qwen2.5-7b,transfer,f55d99ed0374,c4,False,train,assistant,fixed_slot,93,65,87,92,True
qwen2.5-7b,transfer,f55d99ed0374,c4,False,train,system,natural_slot,82,65,67,81,False
qwen2.5-7b,transfer,f55d99ed0374,c4,False,train,user,natural_slot,84,65,78,83,False
qwen2.5-7b,transfer,f55d99ed0374,c4,False,train,tool,natural_slot,110,65,99,109,False
qwen2.5-7b,transfer,f55d99ed0374,c4,False,train,assistant,natural_slot,93,65,87,92,False
qwen2.5-7b,transfer,23ebe3e9d5f9,c4,False,train,system,fixed_slot,77,60,62,76,False
qwen2.5-7b,transfer,23ebe3e9d5f9,c4,False,train,user,fixed_slot,88,60,82,87,True
qwen2.5-7b,transfer,23ebe3e9d5f9,c4,False,train,tool,fixed_slot,96,60,86,95,True
qwen2.5-7b,transfer,23ebe3e9d5f9,c4,False,train,assistant,fixed_slot,88,60,82,87,True
qwen2.5-7b,transfer,23ebe3e9d5f9,c4,False,train,system,natural_slot,77,60,62,76,False
qwen2.5-7b,transfer,23ebe3e9d5f9,c4,False,train,user,natural_slot,79,60,73,78,False
qwen2.5-7b,transfer,23ebe3e9d5f9,c4,False,train,tool,natural_slot,104,60,94,103,False
qwen2.5-7b,transfer,23ebe3e9d5f9,c4,False,train,assistant,natural_slot,88,60,82,87,False
qwen2.5-7b,transfer,53557a1a26e4,c4,False,test,system,fixed_slot,74,57,59,73,False
qwen2.5-7b,transfer,53557a1a26e4,c4,False,test,user,fixed_slot,85,57,79,84,True
qwen2.5-7b,transfer,53557a1a26e4,c4,False,test,tool,fixed_slot,93,57,83,92,True
qwen2.5-7b,transfer,53557a1a26e4,c4,False,test,assistant,fixed_slot,85,57,79,84,True
qwen2.5-7b,transfer,53557a1a26e4,c4,False,test,system,natural_slot,74,57,59,73,False
qwen2.5-7b,transfer,53557a1a26e4,c4,False,test,user,natural_slot,76,57,70,75,False
qwen2.5-7b,transfer,53557a1a26e4,c4,False,test,tool,natural_slot,101,57,91,100,False
qwen2.5-7b,transfer,53557a1a26e4,c4,False,test,assistant,natural_slot,85,57,79,84,False
qwen2.5-7b,transfer,80714b877f45,c4,False,train,system,fixed_slot,91,74,76,90,False
qwen2.5-7b,transfer,80714b877f45,c4,False,train,user,fixed_slot,102,74,96,101,True
qwen2.5-7b,transfer,80714b877f45,c4,False,train,tool,fixed_slot,111,74,100,110,True
qwen2.5-7b,transfer,80714b877f45,c4,False,train,assistant,fixed_slot,102,74,96,101,True
qwen2.5-7b,transfer,80714b877f45,c4,False,train,system,natural_slot,91,74,76,90,False
qwen2.5-7b,transfer,80714b877f45,c4,False,train,user,natural_slot,93,74,87,92,False
qwen2.5-7b,transfer,80714b877f45,c4,False,train,tool,natural_slot,119,74,108,118,False
qwen2.5-7b,transfer,80714b877f45,c4,False,train,assistant,natural_slot,102,74,96,101,False
qwen2.5-7b,transfer,7715bc6cac40,c4,False,train,system,fixed_slot,88,71,73,87,False
qwen2.5-7b,transfer,7715bc6cac40,c4,False,train,user,fixed_slot,99,71,93,98,True
qwen2.5-7b,transfer,7715bc6cac40,c4,False,train,tool,fixed_slot,107,71,97,106,True
qwen2.5-7b,transfer,7715bc6cac40,c4,False,train,assistant,fixed_slot,99,71,93,98,True
qwen2.5-7b,transfer,7715bc6cac40,c4,False,train,system,natural_slot,88,71,73,87,False
qwen2.5-7b,transfer,7715bc6cac40,c4,False,train,user,natural_slot,90,71,84,89,False
qwen2.5-7b,transfer,7715bc6cac40,c4,False,train,tool,natural_slot,115,71,105,114,False
qwen2.5-7b,transfer,7715bc6cac40,c4,False,train,assistant,natural_slot,99,71,93,98,False
qwen2.5-7b,transfer,ffee1ea34464,c4,False,train,system,fixed_slot,53,36,38,52,False
qwen2.5-7b,transfer,ffee1ea34464,c4,False,train,user,fixed_slot,64,36,58,63,True
qwen2.5-7b,transfer,ffee1ea34464,c4,False,train,tool,fixed_slot,72,36,62,71,True
qwen2.5-7b,transfer,ffee1ea34464,c4,False,train,assistant,fixed_slot,64,36,58,63,True
qwen2.5-7b,transfer,ffee1ea34464,c4,False,train,system,natural_slot,53,36,38,52,False
qwen2.5-7b,transfer,ffee1ea34464,c4,False,train,user,natural_slot,55,36,49,54,False
qwen2.5-7b,transfer,ffee1ea34464,c4,False,train,tool,natural_slot,80,36,70,79,False
qwen2.5-7b,transfer,ffee1ea34464,c4,False,train,assistant,natural_slot,64,36,58,63,False
qwen2.5-7b,transfer,4fde9d931be1,c4,False,train,system,fixed_slot,51,34,36,50,False
qwen2.5-7b,transfer,4fde9d931be1,c4,False,train,user,fixed_slot,62,34,56,61,True
qwen2.5-7b,transfer,4fde9d931be1,c4,False,train,tool,fixed_slot,70,34,60,69,True
qwen2.5-7b,transfer,4fde9d931be1,c4,False,train,assistant,fixed_slot,62,34,56,61,True
qwen2.5-7b,transfer,4fde9d931be1,c4,False,train,system,natural_slot,51,34,36,50,False
qwen2.5-7b,transfer,4fde9d931be1,c4,False,train,user,natural_slot,53,34,47,52,False
qwen2.5-7b,transfer,4fde9d931be1,c4,False,train,tool,natural_slot,78,34,68,77,False
qwen2.5-7b,transfer,4fde9d931be1,c4,False,train,assistant,natural_slot,62,34,56,61,False
qwen2.5-7b,transfer,63d56580c9f8,c4,False,train,system,fixed_slot,67,50,52,66,False
qwen2.5-7b,transfer,63d56580c9f8,c4,False,train,user,fixed_slot,78,50,72,77,True
qwen2.5-7b,transfer,63d56580c9f8,c4,False,train,tool,fixed_slot,86,50,76,85,True
qwen2.5-7b,transfer,63d56580c9f8,c4,False,train,assistant,fixed_slot,78,50,72,77,True
qwen2.5-7b,transfer,63d56580c9f8,c4,False,train,system,natural_slot,67,50,52,66,False
qwen2.5-7b,transfer,63d56580c9f8,c4,False,train,user,natural_slot,69,50,63,68,False
qwen2.5-7b,transfer,63d56580c9f8,c4,False,train,tool,natural_slot,94,50,84,93,False
qwen2.5-7b,transfer,63d56580c9f8,c4,False,train,assistant,natural_slot,78,50,72,77,False
qwen2.5-7b,transfer,825874a70a05,c4,False,train,system,fixed_slot,81,64,66,80,False
qwen2.5-7b,transfer,825874a70a05,c4,False,train,user,fixed_slot,92,64,86,91,True
qwen2.5-7b,transfer,825874a70a05,c4,False,train,tool,fixed_slot,100,64,90,99,True
qwen2.5-7b,transfer,825874a70a05,c4,False,train,assistant,fixed_slot,92,64,86,91,True
qwen2.5-7b,transfer,825874a70a05,c4,False,train,system,natural_slot,81,64,66,80,False
qwen2.5-7b,transfer,825874a70a05,c4,False,train,user,natural_slot,83,64,77,82,False
qwen2.5-7b,transfer,825874a70a05,c4,False,train,tool,natural_slot,108,64,98,107,False
qwen2.5-7b,transfer,825874a70a05,c4,False,train,assistant,natural_slot,92,64,86,91,False
qwen2.5-7b,transfer,b1782b87f7db,c4,False,train,system,fixed_slot,63,46,48,62,False
qwen2.5-7b,transfer,b1782b87f7db,c4,False,train,user,fixed_slot,74,46,68,73,True
qwen2.5-7b,transfer,b1782b87f7db,c4,False,train,tool,fixed_slot,82,46,72,81,True
qwen2.5-7b,transfer,b1782b87f7db,c4,False,train,assistant,fixed_slot,74,46,68,73,True
qwen2.5-7b,transfer,b1782b87f7db,c4,False,train,system,natural_slot,63,46,48,62,False
qwen2.5-7b,transfer,b1782b87f7db,c4,False,train,user,natural_slot,65,46,59,64,False
qwen2.5-7b,transfer,b1782b87f7db,c4,False,train,tool,natural_slot,90,46,80,89,False
qwen2.5-7b,transfer,b1782b87f7db,c4,False,train,assistant,natural_slot,74,46,68,73,False
qwen2.5-7b,transfer,eafd118ec064,c4,False,test,system,fixed_slot,100,83,85,99,False
qwen2.5-7b,transfer,eafd118ec064,c4,False,test,user,fixed_slot,111,83,105,110,True
qwen2.5-7b,transfer,eafd118ec064,c4,False,test,tool,fixed_slot,119,83,109,118,True
qwen2.5-7b,transfer,eafd118ec064,c4,False,test,assistant,fixed_slot,111,83,105,110,True
qwen2.5-7b,transfer,eafd118ec064,c4,False,test,system,natural_slot,100,83,85,99,False
qwen2.5-7b,transfer,eafd118ec064,c4,False,test,user,natural_slot,102,83,96,101,False
qwen2.5-7b,transfer,eafd118ec064,c4,False,test,tool,natural_slot,127,83,117,126,False
qwen2.5-7b,transfer,eafd118ec064,c4,False,test,assistant,natural_slot,111,83,105,110,False
qwen2.5-7b,transfer,e099505cdc23,c4,False,test,system,fixed_slot,67,50,52,66,False
qwen2.5-7b,transfer,e099505cdc23,c4,False,test,user,fixed_slot,78,50,72,77,True
qwen2.5-7b,transfer,e099505cdc23,c4,False,test,tool,fixed_slot,86,50,76,85,True
qwen2.5-7b,transfer,e099505cdc23,c4,False,test,assistant,fixed_slot,78,50,72,77,True
qwen2.5-7b,transfer,e099505cdc23,c4,False,test,system,natural_slot,67,50,52,66,False
qwen2.5-7b,transfer,e099505cdc23,c4,False,test,user,natural_slot,69,50,63,68,False
qwen2.5-7b,transfer,e099505cdc23,c4,False,test,tool,natural_slot,94,50,84,93,False
qwen2.5-7b,transfer,e099505cdc23,c4,False,test,assistant,natural_slot,78,50,72,77,False
qwen2.5-7b,transfer,2033d0d0b9ee,c4,False,train,system,fixed_slot,94,77,79,93,False
qwen2.5-7b,transfer,2033d0d0b9ee,c4,False,train,user,fixed_slot,105,77,99,104,True
qwen2.5-7b,transfer,2033d0d0b9ee,c4,False,train,tool,fixed_slot,114,77,103,113,True
qwen2.5-7b,transfer,2033d0d0b9ee,c4,False,train,assistant,fixed_slot,105,77,99,104,True
qwen2.5-7b,transfer,2033d0d0b9ee,c4,False,train,system,natural_slot,94,77,79,93,False
qwen2.5-7b,transfer,2033d0d0b9ee,c4,False,train,user,natural_slot,96,77,90,95,False
qwen2.5-7b,transfer,2033d0d0b9ee,c4,False,train,tool,natural_slot,122,77,111,121,False
qwen2.5-7b,transfer,2033d0d0b9ee,c4,False,train,assistant,natural_slot,105,77,99,104,False
qwen2.5-7b,transfer,97d82bfdedca,c4,False,test,system,fixed_slot,93,76,78,92,False
qwen2.5-7b,transfer,97d82bfdedca,c4,False,test,user,fixed_slot,104,76,98,103,True
qwen2.5-7b,transfer,97d82bfdedca,c4,False,test,tool,fixed_slot,113,76,102,112,True
qwen2.5-7b,transfer,97d82bfdedca,c4,False,test,assistant,fixed_slot,104,76,98,103,True
qwen2.5-7b,transfer,97d82bfdedca,c4,False,test,system,natural_slot,93,76,78,92,False
qwen2.5-7b,transfer,97d82bfdedca,c4,False,test,user,natural_slot,95,76,89,94,False
qwen2.5-7b,transfer,97d82bfdedca,c4,False,test,tool,natural_slot,121,76,110,120,False
qwen2.5-7b,transfer,97d82bfdedca,c4,False,test,assistant,natural_slot,104,76,98,103,False
qwen2.5-7b,transfer,cfaadcf8b286,c4,False,train,system,fixed_slot,91,74,76,90,False
qwen2.5-7b,transfer,cfaadcf8b286,c4,False,train,user,fixed_slot,102,74,96,101,True
qwen2.5-7b,transfer,cfaadcf8b286,c4,False,train,tool,fixed_slot,111,74,100,110,True
qwen2.5-7b,transfer,cfaadcf8b286,c4,False,train,assistant,fixed_slot,102,74,96,101,True
qwen2.5-7b,transfer,cfaadcf8b286,c4,False,train,system,natural_slot,91,74,76,90,False
qwen2.5-7b,transfer,cfaadcf8b286,c4,False,train,user,natural_slot,93,74,87,92,False
qwen2.5-7b,transfer,cfaadcf8b286,c4,False,train,tool,natural_slot,119,74,108,118,False
qwen2.5-7b,transfer,cfaadcf8b286,c4,False,train,assistant,natural_slot,102,74,96,101,False
qwen2.5-7b,transfer,1a21e1280e11,c4,False,train,system,fixed_slot,51,34,36,50,False
qwen2.5-7b,transfer,1a21e1280e11,c4,False,train,user,fixed_slot,62,34,56,61,True
qwen2.5-7b,transfer,1a21e1280e11,c4,False,train,tool,fixed_slot,70,34,60,69,True
qwen2.5-7b,transfer,1a21e1280e11,c4,False,train,assistant,fixed_slot,62,34,56,61,True
qwen2.5-7b,transfer,1a21e1280e11,c4,False,train,system,natural_slot,51,34,36,50,False
qwen2.5-7b,transfer,1a21e1280e11,c4,False,train,user,natural_slot,53,34,47,52,False
qwen2.5-7b,transfer,1a21e1280e11,c4,False,train,tool,natural_slot,78,34,68,77,False
qwen2.5-7b,transfer,1a21e1280e11,c4,False,train,assistant,natural_slot,62,34,56,61,False
qwen2.5-7b,transfer,b368090355d3,c4,False,train,system,fixed_slot,59,42,44,58,False
qwen2.5-7b,transfer,b368090355d3,c4,False,train,user,fixed_slot,70,42,64,69,True
qwen2.5-7b,transfer,b368090355d3,c4,False,train,tool,fixed_slot,78,42,68,77,True
qwen2.5-7b,transfer,b368090355d3,c4,False,train,assistant,fixed_slot,70,42,64,69,True
qwen2.5-7b,transfer,b368090355d3,c4,False,train,system,natural_slot,59,42,44,58,False
qwen2.5-7b,transfer,b368090355d3,c4,False,train,user,natural_slot,61,42,55,60,False
qwen2.5-7b,transfer,b368090355d3,c4,False,train,tool,natural_slot,86,42,76,85,False
qwen2.5-7b,transfer,b368090355d3,c4,False,train,assistant,natural_slot,70,42,64,69,False
qwen2.5-7b,transfer,cc7c7def599c,c4,False,train,system,fixed_slot,79,62,64,78,False
qwen2.5-7b,transfer,cc7c7def599c,c4,False,train,user,fixed_slot,90,62,84,89,True
qwen2.5-7b,transfer,cc7c7def599c,c4,False,train,tool,fixed_slot,98,62,88,97,True
qwen2.5-7b,transfer,cc7c7def599c,c4,False,train,assistant,fixed_slot,90,62,84,89,True
qwen2.5-7b,transfer,cc7c7def599c,c4,False,train,system,natural_slot,79,62,64,78,False
qwen2.5-7b,transfer,cc7c7def599c,c4,False,train,user,natural_slot,81,62,75,80,False
qwen2.5-7b,transfer,cc7c7def599c,c4,False,train,tool,natural_slot,106,62,96,105,False
qwen2.5-7b,transfer,cc7c7def599c,c4,False,train,assistant,natural_slot,90,62,84,89,False
qwen3.5-9b,transfer,8d0ec92f8830,c4,False,train,system,fixed_slot,62,41,43,61,False
qwen3.5-9b,transfer,8d0ec92f8830,c4,False,train,user,fixed_slot,73,41,63,72,True
qwen3.5-9b,transfer,8d0ec92f8830,c4,False,train,tool,fixed_slot,77,41,65,76,True
qwen3.5-9b,transfer,8d0ec92f8830,c4,False,train,assistant,fixed_slot,77,41,67,76,True
qwen3.5-9b,transfer,8d0ec92f8830,c4,False,train,system,natural_slot,62,41,43,61,False
qwen3.5-9b,transfer,8d0ec92f8830,c4,False,train,user,natural_slot,64,41,54,63,False
qwen3.5-9b,transfer,8d0ec92f8830,c4,False,train,tool,natural_slot,89,41,77,88,False
qwen3.5-9b,transfer,8d0ec92f8830,c4,False,train,assistant,natural_slot,77,41,67,76,False
qwen3.5-9b,transfer,f0e7cb43169c,c4,False,train,system,fixed_slot,82,61,63,81,False
qwen3.5-9b,transfer,f0e7cb43169c,c4,False,train,user,fixed_slot,93,61,83,92,True
qwen3.5-9b,transfer,f0e7cb43169c,c4,False,train,tool,fixed_slot,97,61,85,96,True
qwen3.5-9b,transfer,f0e7cb43169c,c4,False,train,assistant,fixed_slot,97,61,87,96,True
qwen3.5-9b,transfer,f0e7cb43169c,c4,False,train,system,natural_slot,82,61,63,81,False
qwen3.5-9b,transfer,f0e7cb43169c,c4,False,train,user,natural_slot,84,61,74,83,False
qwen3.5-9b,transfer,f0e7cb43169c,c4,False,train,tool,natural_slot,109,61,97,108,False
qwen3.5-9b,transfer,f0e7cb43169c,c4,False,train,assistant,natural_slot,97,61,87,96,False
qwen3.5-9b,transfer,7498838c22d4,c4,False,test,system,fixed_slot,97,76,78,96,False
qwen3.5-9b,transfer,7498838c22d4,c4,False,test,user,fixed_slot,108,76,98,107,True
qwen3.5-9b,transfer,7498838c22d4,c4,False,test,tool,fixed_slot,112,76,100,111,True
qwen3.5-9b,transfer,7498838c22d4,c4,False,test,assistant,fixed_slot,112,76,102,111,True
qwen3.5-9b,transfer,7498838c22d4,c4,False,test,system,natural_slot,97,76,78,96,False
